POP_2018	PROCOM	PRO_COM_110	SUP	SUP_URB
17602	077020	077020	233.6725	4.05363502878302
17590	036019	036019	32.5813	6.167626158286899
17572	028055	028055	50.5716	9.66334226475733
17562	092080	092080	223.9116	4.78854396236535
17525	075088	075088	43.3304	6.1677518623287
17503	037047	037047	107.1306	7.1607943890256
17462	061075	061075	27.179499999999997	5.0298108613918
17447	027020	027020	25.547600000000003	6.34835391802011
17370	022153	022153	40.7288	4.39631400133057
17361	036030	036030	143.7327	4.88809690542205
17304	015012	015012	11.384300000000001	3.69371374142158
17283	048010	048010	66.4375	4.09066823060577
17236	023058	023058	19.7262	5.6896925513319
17201	058086	058086	39.7168	7.4707650184492
17177	099002	099002	6.196000000000001	4.6364815277212
17176	015154	015154	13.2585	5.2848551785791
17171	048038	048038	107.8334	3.3245424183416996
17169	065022	065022	136.3058	5.4305938004196
17144	109037	109037	50.518	3.91527576631281
17120	074002	074002	106.62110000000001	4.8932926444978
17099	036013	036013	26.2322	9.71560531589974
17093	023052	023052	40.4225	7.2186994682283
17069	071056	071056	210.0144	2.610053358803
17069	073003	073003	242.31900000000002	7.21807251560983
17059	078119	078119	282.5335	4.3892363169451
17051	065013	065013	17.9301	4.1236255568169
17016	015242	015242	4.7424	3.09232255599301
16963	072002	072002	29.8145	1.9321487127496
16958	004203	004203	76.59140000000001	4.5879989088538
16957	026063	026063	23.1039	5.741444271300391
16929	108010	108010	4.9335	3.7287346891441
16919	087049	087049	24.3096	3.6422123860260003
16812	051033	051033	21.45	3.73342397575466
16784	012096	012096	9.0013	4.01960701315499
16781	026089	026089	61.849799999999995	7.5131108587256605
16780	039002	039002	79.5806	7.5563080583671
16768	037037	037037	159.1081	5.7678354339574405
16701	084028	084028	25.226	5.26367672850713
16693	049008	049008	107.9625	8.7969670139825
16681	017081	017081	25.089499999999997	5.561638929086589
16679	001008	001008	11.919500000000001	4.32175150073168
16654	087032	087032	57.786	2.6459905837996
16606	054052	054052	222.8592	8.31289494825019
16580	021013	021013	44.9981	5.17257432966719
16543	048035	048035	121.68379999999999	5.552696848770091
16530	054056	054056	200.8328	5.70834187699237
16517	023025	023025	70.2958	10.52604553132642
16506	017092	017092	68.1964	8.719505199037261
16479	020045	020045	37.4436	5.752822160717811
16466	024052	024052	49.4212	6.20628256270151
16448	028072	028072	14.512599999999999	6.410600048494301
16417	001115	001115	71.7387	5.99836721862077
16405	063080	063080	9.9558	4.67062163608592
16375	001130	001130	31.896	8.0421103874311
16371	063010	063010	5.6162	2.13493825769397
16364	028037	028037	32.8079	9.74182117029769
16346	013095	013095	17.8019	7.8003034898791
16307	088005	088005	113.75479999999999	12.5606001176315
16294	038007	038007	157.0065	7.00831863827253
16269	056050	056050	279.3352	6.2543629297415
16262	056021	056021	84.2225	4.6135337365243
16261	016053	016053	33.3888	3.99318429669407
16182	063076	063076	13.877699999999999	4.44452557616221
16176	028016	028016	12.9251	6.3329464770039
16166	044023	044023	17.995	4.64123407249299
16165	030027	030027	75.21520000000001	8.80255095794535
16131	063033	063033	2.0505	1.44566561898168
16105	073021	073021	69.9653	1.7890743753324
16078	023012	023012	41.273500000000006	7.46236617649026
16076	073026	073026	44.569399999999995	5.067897409506299
16073	058110	058110	40.9138	10.160811142190799
16068	109033	109033	8.7933	3.1765316562521
16023	048012	048012	75.2761	3.9609633267265503
16018	012118	012118	16.014200000000002	6.1760777313412
16017	027026	027026	24.6901	6.84309177464445
15992	067047	067047	14.6593	7.33052388405859
15957	036027	036027	55.3209	4.5039995386977
15949	015173	015173	12.914000000000001	4.0369679281281
15901	098019	098019	20.8698	4.8494445377663
15878	108054	108054	13.9774	6.30994748746397
15876	051034	051034	91.19319999999999	5.3714178567060005
15842	073019	073019	213.96400000000003	2.98232458995626
15827	043043	043043	48.553000000000004	4.5023934149288
15744	093005	093005	51.3385	8.37097460770046
15716	078091	078091	42.881499999999996	4.57066359167285
15708	067040	067040	20.6263	4.7497895664759
15688	058036	058036	41.186800000000005	7.3848963899632
15685	003068	003068	29.369699999999998	4.4418156858653
15682	072014	072014	15.138499999999999	1.91223398910723
15672	017061	017061	19.075	4.35835325880487
15644	108021	108021	8.5082	4.03183931113345
15642	037039	037039	127.84219999999999	7.39195824342422
15595	017065	017065	36.0717	5.53001060187019
15581	036012	036012	105.12729999999999	6.964949590740741
15573	108008	108008	15.758	4.82384017444151
15572	046001	046001	28.575300000000002	6.75541883447597
15556	061046	061046	4.5574	2.2881773014212
15552	058119	058119	23.6435	8.689025282033988
15544	075030	075030	47.076899999999995	2.9180644911186002
15540	108001	108001	11.2178	5.17126241541763
15539	050028	050028	19.8831	4.37899916187787
15501	080093	080093	48.5453	5.3418776256183
15482	015051	015051	5.386	2.96206096339467
15482	023073	023073	34.7512	5.32591373178387
15479	054009	054009	205.26330000000002	9.21126365159702
15445	001314	001314	32.4634	6.963118933312289
15425	019021	019021	64.5342	7.5986809509319
15424	023089	023089	63.9591	5.1097668890098795
15363	037021	037021	35.7338	4.0789804327474695
15362	018102	018102	51.970200000000006	5.748317709295251
15362	043015	043015	61.9653	4.81759868873808
15326	035014	035014	58.0589	5.981234918826741
15309	001189	001189	16.4636	4.7502962240343
15296	036044	036044	50.928999999999995	5.159888908249011
15285	103050	103050	30.3724	5.2862717985013
15280	093032	093032	29.5337	8.20599156465154
15280	098010	098010	25.6126	5.20176606501451
15276	033021	033021	59.7699	4.96409542415767
15224	071049	071049	173.3603	1.73270116524301
15211	015072	015072	10.1213	4.6174742837589
15209	081005	081005	127.32209999999999	5.50074326942895
15171	073009	073009	161.1661	3.9100289634343004
15115	075083	075083	20.7833	4.2382392975470005
15101	073024	073024	23.5602	3.09682351839556
15094	074011	074011	83.6682	3.7524611599013
15063	093041	093041	60.881800000000005	10.2164178533321
15048	023097	023097	54.869499999999995	6.917613276033901
15042	001309	001309	17.694300000000002	4.59488855389351
15041	041068	041068	39.5698	4.77808161443609
15035	036007	036007	22.441	5.0359757579205
15034	068012	068012	62.022600000000004	5.46744516451812
15032	035024	035024	52.926	7.323944636079861
15022	027012	027012	24.284299999999998	6.86909301958203
15018	054023	054023	124.28540000000001	7.3688613814090065
14981	030118	030118	15.3659	7.443936867356141
14941	021004	021004	59.451	2.79094040940631
14915	059017	059017	112.10430000000001	3.0343535005029
14915	067035	067035	38.109899999999996	4.50699446210528
14903	037057	037057	96.45	5.512479858230151
14896	012032	012032	9.4199	4.6120590231478
14891	097048	097048	11.0636	4.89317360626705
14855	024055	024055	30.5286	7.31495238713254
14833	035036	035036	25.194499999999998	5.379295920736101
14826	090069	090069	67.0117	6.224440161203001
14815	054026	054026	129.7348	7.215299357485599
14802	023082	023082	40.8271	5.81511063109354
14796	020021	020021	67.47149999999999	6.3273280071566
14794	101008	101008	41.681599999999996	5.85711298177303
14776	080069	080069	39.558	4.2174453355013
14771	024026	024026	12.739700000000001	6.279415493846599
14765	072016	072016	90.1989	4.3589691763306995
14744	053018	053018	226.801	6.44916747576165
14733	042014	042014	17.6022	2.9793794181215
14711	017127	017127	9.2904	4.4553562192708
14697	020071	020071	69.9876	5.81688025125187
14675	028017	028017	25.718600000000002	11.31217365625253
14663	100002	100002	38.4281	4.536156453736069
14650	048050	048050	54.1856	4.47272363672256
14649	110010	110010	148.7683	2.2981163745279
14634	034009	034009	58.8319	7.32109378919456
14633	096020	096020	27.7342	8.188072110723361
14627	050033	050033	16.788800000000002	7.23504483769569
14620	087039	087039	13.246099999999998	3.95415772141639
14618	048022	048022	48.719300000000004	3.1334823227706
14613	087034	087034	19.2337	10.362002087798
14606	061087	061087	3.2007	2.035078545825
14570	061092	061092	6.699199999999999	3.1265289849585
14561	026069	026069	61.7771	7.03692965049222
14558	041067	041067	226.49599999999998	6.770120471592161
14512	075087	075087	23.433400000000002	3.4519262399956
14499	024087	024087	24.3156	9.501336345113979
14454	012092	012092	21.0059	4.80577760611029
14403	074009	074009	55.383	2.6731732352125
14380	069081	069081	17.7314	5.502190461869169
14377	015076	015076	5.7681	2.1703688074712
14365	059019	059019	56.9818	5.4500232224044804
14340	012042	012042	6.9302	4.8964224187236
14322	017088	017088	58.4525	5.17656032730159
14301	087023	087023	37.8468	5.48327460607127
14298	029052	029052	133.7686	8.7938226924289
14298	082027	082027	66.2418	3.9447228900718
14294	063044	063044	19.8365	6.44960114923996
14265	041029	041029	22.8222	3.07051487197393
14251	061077	061077	4.6099	2.1262010359156998
14247	048028	048028	24.6719	3.58210023619245
14228	024086	024086	21.349800000000002	7.63731307235409
14217	038003	038003	174.7645	9.73704575391063
14196	075039	075039	22.664299999999997	3.8323752013808
14190	072025	072025	48.185500000000005	2.7313191502343
14185	015181	015181	8.03	4.06060475870198
14163	015213	015213	6.6761	3.4258300345586896
14150	048015	048015	42.192299999999996	3.664972434011
14145	075037	075037	49.5039	3.6049789302615003
14135	003108	003108	37.7949	12.64594083671889
14125	063020	063020	3.1881	2.09617655077836
14107	058011	058011	54.798	8.399477847519199
14052	090070	104025	210.82080000000002	5.5302045353356
14039	024057	024057	36.5294	6.82112749247492
14031	075079	075079	29.784699999999997	3.7442787324527
14020	056057	056057	113.7729	6.3496124259034
14019	111096	106025	183.47799999999998	8.38412097429515
14004	061082	061082	10.8352	4.3756929989729
14003	008059	008059	31.358800000000002	3.35902405562688
13984	052015	052015	165.331	5.16926720686644
13975	078010	078010	29.456500000000002	5.70270406319914
13972	108049	108049	4.8648	3.48655690247476
13967	065052	065052	31.688000000000002	5.8189091878784
13966	003008	003008	15.1701	4.8419927431249
13947	075092	075092	62.3095	3.8081483934350997
13943	071060	071060	169.1913	4.16816393255267
13935	001063	001063	23.5819	5.98238031920186
13930	017188	017188	17.7361	4.4328590241454
13923	075048	075048	16.7431	4.0920867986695
13904	057027	057027	54.9633	5.569916019993331
13881	030023	030023	29.167199999999998	6.23436089566709
13877	097013	097013	9.1004	4.20153467158926
13858	015159	015159	7.6386	2.72003257156631
13851	015041	015041	12.987400000000001	4.6609345276147005
13849	015060	015060	7.2096	3.2576970709561
13828	110007	110007	41.2305	1.9621956281244
13819	037046	037046	64.94810000000001	5.3595478137813
13814	048021	048021	169.377	3.65143701321381
13808	073029	073029	67.3211	9.8899376605918
13804	024038	024038	20.0098	8.8245892264343
13791	027006	027006	140.43959999999998	8.87630131660145
13784	065034	065034	13.5853	3.2636333701559
13756	033013	033013	44.044799999999995	5.1478799898692005
13756	090006	104004	230.854	11.441885467513588
13721	035028	035028	58.107299999999995	4.87737310455683
13693	073004	073004	112.30239999999999	6.30623660922193
13668	061074	061074	6.2175	2.48648724201272
13667	080096	080096	12.174900000000001	4.6552311303956
13637	016008	016008	13.6846	3.64735443626899
13619	065158	065158	8.0221	1.9243015816432
13588	086012	086012	218.50889999999998	1.9061688099291199
13583	071047	071047	234.2012	1.31099683656768
13580	058050	058050	43.7637	5.8394622837551005
13576	017161	017161	18.2067	6.04881496960043
13563	027044	027044	44.7145	8.38798300981518
13559	061018	061018	6.3571	3.1571361652113
13556	074016	074016	46.9401	3.62524476804699
13519	089012	089012	136.4193	12.951582008045401
13508	028069	028069	13.5223	4.70741366139636
13508	062043	062043	26.507800000000003	3.53591782657498
13501	037024	037024	102.7541	5.59233802607454
13498	056036	056036	104.93180000000001	5.11811690708476
13497	048030	048030	124.9739	2.9513105715557497
13478	030046	030046	37.798	7.773819504504949
13478	063056	063056	8.0158	2.1891412414575
13448	058115	058115	22.534699999999997	7.9691575270473
13446	108045	108045	4.848	3.53676499097765
13411	076043	076043	134.6651	2.72869187814704
13396	050009	050009	48.3252	6.00453665862897
13337	017174	017174	17.6793	3.05883789019941
13330	099005	099005	22.3453	5.7589809104728396
13320	083009	083009	14.4277	5.6002468830074
13294	040013	040013	24.4592	3.8135078788858996
13267	087018	087018	31.0168	4.14916689390764
13266	083066	083066	50.077299999999994	4.41981692149808
13236	076066	076066	53.5241	2.7712445273263
13234	092105	092105	27.932	2.5501953138891102
13228	051012	051012	111.58319999999999	6.85970348214935
13224	037009	037009	40.7523	6.8731660205351
13217	035030	035030	46.3063	5.8638980796365
13202	098050	098050	20.0532	3.4440084492828897
13200	058075	058075	75.8041	2.2740684339221
13174	071004	071004	172.50529999999998	3.2662164613115
13145	009015	009015	100.4042	6.549827212925799
13137	023022	023022	34.429899999999996	5.2342972648709
13125	060056	060056	88.8021	3.3064122814764003
13117	027004	027004	21.299400000000002	6.74090920691425
13113	009065	009065	47.9971	7.1458449237104
13112	016207	016207	9.373899999999999	2.7222342192011597
13111	032003	032003	13.852	7.71741368939517
13109	017103	017103	27.8843	4.591643650488
13106	086011	086011	84.39290000000001	1.40803410046217
13104	028077	028077	24.1225	7.4782809646841795
13080	072047	072047	71.4011	2.1294038937428
13080	082035	082035	3.5295	1.36615934887326
13070	058038	058038	31.1454	5.2588549467714
13061	050035	050035	38.0357	5.5411301932741805
13042	097016	097016	12.664200000000001	4.21257611689462
13032	026009	026009	26.9186	5.876030083864201
13018	049002	049002	83.2832	4.0041038461223
13017	028099	028099	19.9163	5.97922245892223
13008	063053	063053	7.3355999999999995	3.53913839778515
12996	026071	026071	48.5051	6.17838377297612
12993	034025	034025	79.1741	4.626930369396931
12962	046028	046028	39.551	5.23610218202184
12960	086004	086004	53.712799999999994	1.95554703167544
12957	017039	017039	29.8422	4.2263333505070495
12916	028093	028093	30.6565	6.27713199876193
12911	027032	027032	17.1838	5.8299193707354995
12906	023076	023076	20.2361	4.71662134994041
12897	063027	063027	7.3312	2.35416288555092
12894	017032	017032	33.2963	5.74472729429649
12879	024029	024029	22.604400000000002	4.76718800781646
12876	109018	109018	31.4188	3.24375764435704
12855	027036	027036	67.9676	7.99343500811121
12819	083041	083041	89.7225	7.9473002428257
12817	024104	024104	17.9347	5.73528091119106
12808	075020	075020	22.6547	2.6944537404484
12802	042022	042022	17.895699999999998	5.32449043637856
12776	026059	026059	22.2707	6.64845778149678
12767	036045	036045	29.792199999999998	4.10004361368615
12743	063047	063047	3.7043	3.1436059619391
12710	072024	072024	81.3032	2.24400333398986
12706	060044	060044	48.7126	4.651184802243
12694	076042	076042	176.63	3.52307482393691
12682	065073	065073	42.1621	2.23175728732364
12678	044045	044045	26.375799999999998	3.53359234831982
12677	017009	017009	31.3461	3.6857369890386003
12676	002016	002016	41.0907	6.4159338572879
12661	089010	089010	74.2018	1.5963448719006
12650	084030	084030	22.2991	3.0800109321972
12636	065114	065114	59.6969	5.0739149467471
12633	020015	020015	42.404799999999994	5.6702849881151005
12617	010028	010028	13.8765	3.4763120080659
12609	043042	043042	17.249200000000002	3.973646085665
12582	050004	050004	14.8859	3.9762319502317403
